İl,İlçe,Köy,Merkeze uzaklık (km),Birincil Öncelik,İkincil,Üçüncül,Telefon,Çocuk,Kadın,Yetişkin,Yaşlı,Hane,Yıkılan,Bilgi Alınan Vakit,Ek
Kahramanmaraş,Elbistan,Günaltı,83.08,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,6,,150,40,,1,1676202000000,"GÜNCEL EKSİK: gıda (kuru gıdalar,yağ, bakliyat) ve kömür ihtiyacı   ////   Enkaz altında olduklarını tahmin ettikleri 2 kişi merkezde. Vefat eden kişiler buranın nüfusuna kayıtlı fakat farklı şehirlerde."
Hatay,Yayladağı,Kulaç,32.29,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,05366979583,150,,100,200,,61,1675958100000,GIDA HİÇ YOK. (ACİL)
Kahramanmaraş,Pazarcık,Sarıerik,53.85,"Barınma (Çadır, konteyner gibi)",Diğer,"Isınma (El sobası, battaniye)",,20,,30,15,,45,1676220660000,"GÜNCEL EKSİK: Çadır, powerbank   //// TÜP YARDIMI, ÇADIR, ENGELİLER TUVALET İHTİYACINI GİDEREMİYOR, 200 KÜÇÜKBAŞIN YEMİ YOK."
Kahramanmaraş,Elbistan,Gücük,72.14,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",05368704861,5,,40,30,,3,1676204940000,"GÜNCEL EKSİK: odun, kömür ve çadır (15 adet) ihtiyaçları var   ////   3. öncelik ihtiyaç odun"
Kahramanmaraş,Elbistan,Büyükyapalak,70.79,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,,,,,,,0,1675957620000,"Köy nüfusuna yetecek kadar çadır henüz gelmemiş, özellikLe engeliler(yatalak olanlar) için acil çadır istiyorlar. Tansiyon, şeker ilacı ve ağrı kesici ihtiyaçları var. Araçlar var ama mazotları bitmiş hiçbir şekilde ulaşamıyorlarmış."
Kahramanmaraş,Elbistan,Bahçelievler,57.38,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,05325718203,,,,,,4,1676200500000,"GÜNCEL EKSİK: kömür ve çadır ihtiyaçları var    ////  Yardım gitmiş fakat, çadır, kömür, odun ihtiyaçları var. Onun dışında araçları var ama mazot sıkıntısı çekiyorlar."
Kahramanmaraş,Elbistan,Atmalıkaşanlı,85.35,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",Diğer,,,,,,,9,1676200260000,"GÜNCEL EKSİK: Gıda,kömür,odun ve acil çadır ihtiyaçları var   ////   YOL AÇILMIŞ AMA KULLANILMASI ZOR OLUYORMUŞ. Acil olarak ihtiyaçları, araç ve çadır. Onun dışında tüp, kömür, odun,  hayvan yemi, şeker tansiyon ilaçları,hasta (yetişkin) bezi ve su ihtiyaçları var."
Kahramanmaraş,Elbistan,Akören,61.00,"Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,"Isınma (El sobası, battaniye)",,,,,,,10,1676199300000,"GÜNCEL: ihtiyaç yok yardım gitmiş    ////   Odun,kömür gibi ısınma ihtiyaçları karşılanmış. Gıda ve tüp ihtiyaçları var. Hayvanlar için yem ihtiyacı var. Çocuklar hastalanmış, şurup, ilac gibi ihtiyaçlar lazım."
Kahramanmaraş,Elbistan,Gökçek,78.16,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05306556586,100,,260,40,,0,1675941660000,köyde vefat eden kişiler nüfus olarak buraya kayıtlı fakat vefat ettikleri yer merkez.
Kahramanmaraş,Elbistan,Ağlıca,59.69,"Barınma (Çadır, konteyner gibi)",,,,,,,,,0,1676198400000,"GÜNCEL EKSİK: Yardım gitmiş fakat gıda ihtiyaçları var   ////  Herhangi bir sıkıntıları kayıpları yokmuş,birkaç binada çatlak vs varmış. Gıda, hijyen,çadır gibi malzemeler gelmiş. Fakat çadır ihtiyaçları ve hayvanları için yem ihtiyaçları var."
Kahramanmaraş,Elbistan,Beyyurdu,87.03,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be",05362761076,,,,,,2,1676200980000,"GÜNCEL EKSİK: Yardım gitmiş, gıda (çay-şeker-zeytin-peynir...) ihtiyaçları var   ////  Depremden çok hava koşullarından çok etkilendiklerini belirttiler. Hayvanlarının bu yüzden telef olduğu söylendi. Hayvanlar için yeme ihtiyaç varmış. Çadır, ısınma ve gıda öncelikli ihtiyaçlarıdır."
Kahramanmaraş,Elbistan,Fakıoğlu,83.56,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam","Barınma (Çadır, konteyner gibi)",,5,,55,10,,1,1676202240000,"GÜNCEL EKSİK: kuru gıda, hijyen malzemeleri ve bir adet çadır ihtiyacı var"
Kahramanmaraş,Elbistan,Beştepe,80.75,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",05373604994,,,,,,,1675954620000,"Yıkılan binaları olmuş fakat içleri boş olduğu için sıkıntı olmamış, hasarlı binalar varmış. Yardım gelmiş ama çadıra, kurubakliyat, çay,şeker gibi ihtiyaçları varmış."
Kahramanmaraş,Elbistan,Doğan,62.45,Diğer,Diğer,,05422322360,400,,800,100,,1,1676201580000,GÜNCEL: ihtiyaç yok    ////   1. öncelik ihtiyaç kömür - 2. öncelik ihtiyaç odun
Kahramanmaraş,Dulkadiroğlu,Göllü,24.97,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",05325641852,50,350,600,50,,0,1675956240000,Odun kömür ve Çadır yardımı istiyoruz acil
Kahramanmaraş,Dulkadiroğlu,Gafarlı,28.69,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",05325641852,20,40,60,25,,0,1675955700000,"Çadır lazım acil, gıda ve su yardımı lazım"
Kahramanmaraş,Elbistan,Dervişçimli,82.15,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",Diğer,,5,,14,1,,0,1676204880000,"GÜNCEL EKSİK:  kömür,odun,tüp,yağ,un,bulgur ve temizlik malzemesi(deterjan..) ihtiyacı var    ////   ihtiyaç duyulan önemli ihtiyaçtan biri de kömür"
Kahramanmaraş,Dulkadiroğlu,Hacıeyüplü,26.36,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,20,50,80,20,,6,1675955400000,
Kahramanmaraş,Dulkadiroğlu,Kabasakal,23.09,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,10,40,70,10,,4,1675954740000,Köy yolu kapalı Giriş Çıkışlar yok Muhtar vefat etmiş. Köye yardım hiç gitmemiş. Acil Durumda köy
Kahramanmaraş,Dulkadiroğlu,Elmalar,36.28,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,05325641852,1500,3000,4500,1500,,100,1675954500000,
Kahramanmaraş,Elbistan,Balıkçıl,60.73,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",05438701104,,,,,,0,1676200740000,"GÜNCEL EKSİK: Çadır hiç gitmemiş. Yardım gitmiş ama eksik gıda,odun,kömür ihtiyaçları var.   /////   Hasarlı binalar varmış, gıda-çadır-ısınma ihtiyaçları var, şeker hastası bir çocuğun özel kullandığı mama ya da ilaç ihtiyacı var."
Kahramanmaraş,Dulkadiroğlu,Ekberoğlu,45.41,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,,40,50,65,20,,1,1675954080000,
Kahramanmaraş,Elbistan,Bakış,62.79,,,,05346032810,,,,,,0,1676200560000,GÜNCEL EKSİK: kömür ve odun ihtiyaçları var   ////   Yıkılan bina yokmuş fakat hasarlı binalar olduğunu en büyük sorunun enkaz altında kalanlar olduğunu söyledi. İhtiyaçlar için 3 tır gelmiş şu an herhangi bir ihtiyaçları yok. Afad çalışmalarını yürütüyormuş fakat yetersiz olduğunu söylendi.
Kahramanmaraş,Elbistan,Armutalan,83.59,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,3,,,1676204640000,"GÜNCEL EKSİK: odun, kömür, gıda ihtiyaçları var   ///// Köyde çok fazla kişi yaşamıyormuş fakat binalardan hasar görenler olmuş, yolları açıkmış ama acil araca, çadıra, gıdaya ve ısınma ihtiyaçları varmış."
Kahramanmaraş,Dulkadiroğlu,Karahasan,43.83,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,05309254840,50,150,200,150,,5,1675953840000,
Kahramanmaraş,Elbistan,Alkayaoğlu,86.40,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",Tıbbi yardım malzemeleri,,,,,,,,1676199540000,"GÜNCEL EKSİK: tüp,odun,kömür,gıda (çay-şeker) ihtiyaçları var    ////   Kış olduğu için köyde 20-25 kişi varmış, çok etkilenmemişler evlerin de zarar yokmuş kullanabiliyorlarmış, gıda, kömür,tüp, odun, ilaç gibi ihtiyaçları varmış."
Kahramanmaraş,Dulkadiroğlu,Dereköy,27.56,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,05325641852,300,450,1000,380,,7,1675948380000,
Kahramanmaraş,Elbistan,Alembey,59.87,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Hijyen ve sağlık( Ped, bebek be",,0,0,0,0,,0,1676199480000,"GÜNCEL EKSİK: çadır   ////    Depremde binaların %50'den fazlası yıkılmış-hasar almış, kişi sayısı vs için net bir sayı veremedi acil barınma ve ısınma ihtiyaçları olduğu söylendi."
Kahramanmaraş,Elbistan,Akarca,85.27,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",Tıbbi yardım malzemeleri,,12,32,20,7,,1,1676198520000,"GÜNCEL EKSİK: Yardım gitmiş fakat gıda ve tüp ihtiyaçları var (çok az gıda gönderilmiş)    ////  Depremde yıkılan hasar alan bina sayısı az olduğu için evlerini kullanabiliyorlar. Araç kullanımında, hastaneyi erişim de sıkıntı yok. Afad ile görüşmüşler gıda ve bebek ürünleri gelecekmiş, henüz gelmemiş."
Kahramanmaraş,Dulkadiroğlu,Halkaçayırı,48.14,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",Tıbbi yardım malzemeleri,,,,160,,,0,1675945920000,9 şubat tarihinde bir tane giysi yardımı için tır gelmiş. Fakat çadır ve gıda yetersiz. Herkes kendi aracında barınıyor. Hasta bezi ve ilaç lazım. 
Kahramanmaraş,Dulkadiroğlu,Karamanlı,16.96,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,1200,,,,1675945560000,18 mezramın 3'ü kapalı olduğu için  hastalar hastaneye ulaşamıyor. Hasta sayısı fazla. Dışarıda kalan hayvanlar için çadır istendi. Acil çadır ve kuru gıda istendi.
Kahramanmaraş,Onikişubat,Karataş,28.03,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,,,4200,,,,1675945260000,732 tane hane olduğu söylendi. Kalabalık bir yer ve hiç yardım ekibi gitmemiş. Acil çadır ve battaniye ihtiyacı var. 300 tane çadır ve battaniye olarak sayı belirtildi.
Kahramanmaraş,Dulkadiroğlu,Kartal,39.48,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",05462370052,,,700,,,10,1675947000000,Maraş'tan da insanların köye gelmesiyle artan kişi sayısı 700 kişidir. Yol köy muhtarının kendi imkanlarıyla tek araç geçebilecek düzeyde açılmış. 2 tane engelli ve şeker hastası çok insan var bu yüzden yardımların acil gönderilmesi gerek.
Kahramanmaraş,Nurhak,Ağcaşar,47.66,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,05434761109,,,,,,5,1675949220000,10.02.2022 SABAH 9 GİBİ KEPÇE GEREKİYOR. KÖYDE TELEFON ÇEKMİYOR. Gıda ve kıyafet gelmemiş.
Kahramanmaraş,Pazarcık,Hasankoca,54.23,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,250,,25,,0,1676359800000,"GÜNCEL EKSİK: su gerekli. Hasta bezi,Çadır, su kuru gıda. Küçük çocuk çok yok bez istenmedi.   /////   Köylüler garajlarda kalıyor. Nüfus 80 olan köy deprem sonrasında gelenlerle 500'e ulaşmış durumda. Acil Çadır ihtiyacı var. Kaymakamlığa ve Kızılay'a bildirilmiş."
Kahramanmaraş,Dulkadiroğlu,Kemallı,27.15,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",Tıbbi yardım malzemeleri,,,,1000,,,50,1675946700000,Maraş merkezden insanlar köye geldikleri için gelecek olan çadır ve battaniye sayısı en az 350 tanedir. 
Kahramanmaraş,Pazarcık,Harmancık,69.25,"Barınma (Çadır, konteyner gibi)",Tıbbi yardım malzemeleri,"Gıda (ekmek,su,paketli gıda)",05364518627,40,150,240,20,50,0,1676216820000,"GÜNCEL EKSİK: Yağ, çay, şeker  ////  9 Şubat itibariyle bisküvi ekmek yardımı yapıldı. Köyün normal nüfusu 100 civarında. Deprem olduktan sonra gelenlerle nüfus 300'e çıktı. Evlerde kalınmaya çalışılıyor. Gıda ihtiyacı var"
Kahramanmaraş,Dulkadiroğlu,Kılağlı,23.24,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",05374714202,,,470,,,25,1675945800000,200' e yakın bina hasarlı durumdadır. Herkes dışarıda kendi imkanlarıyla ayakta durabiliyor. Yollar kapalı olduğu için hastalar merkeze ulaştırılamıyor. 
Kahramanmaraş,Pazarcık,Göynük,54.46,"Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be","Gıda (ekmek,su,paketli gıda)",05079234726,200,350,300,200,,,1675949100000,ihtiyaç yok
Kahramanmaraş,Ekinözü,Türkeli,42.56,"Barınma (Çadır, konteyner gibi)",,,05447120978,,,,,,6,1676206620000,GÜNCEL: ÇADIR GİTMEMİŞ VE YAKACAK (KÖMÜR-ODUN GEREKLİ)    /////  elbistandan gelen çok insan var. şu an ki nüfus belli değil. araçlarda yatıyorlar.
Kahramanmaraş,Pazarcık,Göçer,58.92,"Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,Diğer,05313763622,15,30,30,15,,6,1676216640000,"GÜNCEL EKSİK: Gıda, küçükbaş hayvanlar için yem ////  Çadır yardımı ulaştı bir adet eksiğimiz var. Tuvalet ve hijyen ihtiyacı fazla. İkinci olarak Ahır ihtiyacımız var.Gelen olmamış. Gıda ihtiyacı var."
Kahramanmaraş,Dulkadiroğlu,Dereli,22.94,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,,200,300,600,150,,,1675947840000,Köydeki minare yamuk yıkılabilir. Durum Acil
Kahramanmaraş,Pazarcık,Salmanlı,56.63,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05467126759,150,,200,150,,40,1676221020000,"GÜNCEL EKSİK: Odun sobası, kuru gıda, çocuk maması   /////  1 AHIR TAMAMEN YIKILMIŞTIR."
Kahramanmaraş,Ekinözü,Ortaören,42.74,"Barınma (Çadır, konteyner gibi)",,,,250,250,300,,,15,1675947480000,"ARAÇ VAR. YAKITLARI YOK. KULLANAMIYORLAR.
KÖYDE OTURULACAK BİNA YOK."
Kahramanmaraş,Pazarcık,Salmanıpak,52.27,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",Diğer,05449294957,15,,65,85,,0,1676220240000,GÜNCEL: ihtiyaç yok
Kahramanmaraş,Elbistan,Tepebaşı,70.15,,,,05375588087,10,30,60,20,,0,1675947480000,
Kahramanmaraş,Ekinözü,Kürtül,28.09,"Barınma (Çadır, konteyner gibi)",,,05365803570,,,,,,90,1676206500000,GÜNCEL EKSİK: ÇADIR  //////////   TOPLAM NÜFUS 500 KİŞİ
Kahramanmaraş,Elbistan,Yapraklı,56.17,,,,05414967848,500,500,780,20,,3,1675947000000,Sorun olmadığı belirtildi.
Kahramanmaraş,Pazarcık,Emiroğlu,53.08,"Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be","Isınma (El sobası, battaniye)",05326946329,30,230,400,20,,60,1676217000000,"GÜNCEL EKSİK: 70 adet çadır, soba için katı yakacak malzeme, yatak ihtiyacı, kuru bakliyat, çay, yağ, temizlik malzemeleri çamaşır suyu gibi   /////  Gelen yardımlar olmuş. Şu an kuru gıda, yağ, çay şeker gibi ihtiyaçları var."
Kahramanmaraş,Elbistan,Yapılı,89.07,,,,05375587654,0,,,,,,1675946820000,Muhtar şehir merkezinde olduğu için ulaşamıyor. 2 aile var köyde ve yollar kapalı
Kahramanmaraş,Elbistan,Yalakköy,80.33,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,8,60,50,5,,0,1675946400000,Temel gıda ihtiyacı var.
Kahramanmaraş,Ekinözü,Kandilköy,38.84,,,,05536030198,34,,390,,,0,1675946100000,
Kahramanmaraş,Elbistan,Uzunpınar,83.31,,,,05443469919,5,18,30,0,,0,1675946220000,Acil bir durum yok.
Kahramanmaraş,Elbistan,Uncular,78.53,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,10,30,60,10,,120,1675945620000,Çadır ve Yem yeterli olur.
Kahramanmaraş,Ekinözü,Gözpınar,43.98,"Barınma (Çadır, konteyner gibi)",,,05434824134,20,,55,,,5,1675944720000,
Kahramanmaraş,Elbistan,Topallı,88.12,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,8,,30,20,,3,1675945140000,
Kahramanmaraş,Elbistan,Taşburun,53.53,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,,,,2,1675944840000,Acil bir durum olmadığını belirtti.
Kahramanmaraş,Elbistan,Tapkıran,82.59,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,6,50,115,30,,10,1675944300000,
Kahramanmaraş,Pazarcık,Şallıuşağı,59.54,,,,05337416727,30,,55,150,,0,1676219940000,GÜNCEL EKSİK: şu an yok sonra olabilir dendi. Daha sonra teyit için aranabilir.   ////  KÖYDE BÜYÜK HASARLAR YOK.
Kahramanmaraş,Pazarcık,Osmandede,56.13,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",Tıbbi yardım malzemeleri,05337416727,20,,70,20,,60,1676219460000,"GÜNCEL EKSİK: Çadır, kuru gıda, çay, şeker, kahvaltılık,15 adet ısıtıcı, soba için katı yakacak, kapkacak, tencere, patates, soğan    /////  KENDİ ÇABALARIYLA İNTERNET TEDARİK ETMİŞ VE ENKAZ ALTINDAN ÇIKMIŞLAR. 50 ADET ÇADIR VAR."
Gaziantep,Nurdağı,Tandırlı,41.17,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",05380910694,30,45,90,30,,1,1676207400000,GUNCEL EKSIK:YOK
Kahramanmaraş,Pazarcık,Ördekdede,58.58,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",Tıbbi yardım malzemeleri,05337416727,20,,80,20,,30,1676219700000,"GÜNCEL: ihtiyaç yok   ////// 1 ÇOCUK ÖLÜ, MERSİN KURTARMA EKİBİ ENKAZ İÇİN GİTMİŞ."
Kahramanmaraş,Elbistan,Alembey,59.87,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Barınma (Çadır, konteyner gibi)",,,,,,,,09/02/23 10:00,"Köydeki binaların %50'den fazlası hasarlıymış, yıkılan binalarda olmuş. Öncelikli ihtiyaçları çadır, odun, kömür (ısıtıcı) şeklindeymiş. Köy yolları da kapalıymış"
Gaziantep,Nurdağı,Gedikli,51.74,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",05333895579,120,200,100,10,,80,1675932660000,Hayvanların kontrolü yapılmadı. Elektrik yok. Kıyafetten battaniyeye kadar her şeye ihtiyaç var. Evlerin hemen hepsi yıkıldı. Henüz AFAD gelmedi
Gaziantep,Nurdağı,Bademli,59.07,"Barınma (Çadır, konteyner gibi)","Teknik yardım (Powerbank,el fen","Isınma (El sobası, battaniye)",05413792545,100,150,300,50,,100,15/02/23 19:40,"GÜNCEL EKSİK: kuru gıda ve çadır eksik.    //////     Yakınlarındaki hastane çökmüş durumdadır. edit: Yem (acil ihtiyaç ve bitmek üzere), Çadır ve Kömür"
Gaziantep,Nurdağı,İncirköy,59.45,"Barınma (Çadır, konteyner gibi)","Teknik yardım (Powerbank,el fen",Tıbbi yardım malzemeleri,05308720054,400,425,950,150,,30,1675908120000,bazı yardım kuruluşları bölgeye intikal etmiştir.
Gaziantep,Nurdağı,Belpınar,57.37,"Barınma (Çadır, konteyner gibi)","Teknik yardım (Powerbank,el fen","Kıyafet(Ayakkabı, çorap, iç çam",05437879879,100,120,240,110,,75,1676196000000,"GUNCEL EKSIK: Çadır, battaniye, kuru gıda////Araç var yakıt yok. Çadır desteği gerek mevcut çadır sayısı 10. edit: Çadır, Battaniye, Yem, Kuru Bakliyat"
Gaziantep,Nurdağı,Balıkalan,51.62,"Barınma (Çadır, konteyner gibi)",Tıbbi yardım malzemeleri,"Gıda (ekmek,su,paketli gıda)",05300425750,160,,130,10,,10,1676196000000,GUNCEL EKSIK: YOK ////Araç var yakıt yok. edit: Acil ihtiyaç yok
Gaziantep,Nurdağı,Ataköy,43.46,"Barınma (Çadır, konteyner gibi)","Teknik yardım (Powerbank,el fen","Gıda (ekmek,su,paketli gıda)",05396203736,3,,17,30,,0,1676196000000,"GUNCEL IHTIYAC: Çadır 10 tane//// Ulaşım var ama hasarlı. edit: Çadır, Kömür ve Odun desteği talep edildi."
Gaziantep,Islahiye,Başpınar,60.49,"Barınma (Çadır, konteyner gibi)",Tıbbi yardım malzemeleri,"Gıda (ekmek,su,paketli gıda)",,120,240,490,90,,60,,Araba var yakıt yok. 15 adet çadır gitmiş. edit: Birkaç Çadıra ihtiyaç var. Başka eksikleri yok.
Gaziantep,Nurdağı,Sayburun,53.67,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",05426480757,100,175,200,50,,6,1676208600000,"GUNCEL EKSIK: Isınma, 50 çadır"
Gaziantep,Islahiye,Zincirli,62.66,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",05368522074,,,,,,12,1675888380000,"Köyün nüfusu 300, 50 hanelik bir köy."
Gaziantep,Nurdağı,Sakçagözü,42.15,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05336849345,,,4600,,,200,15/02/23 18:30,"GÜNCEL EKSİK: kuru gıda   ////////  kuru gıda, ısınma, 7000lik nüfus çadır eksik ////150 kişi kurtarılmış."
Gaziantep,Islahiye,Yeşilova,55.30,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,50,2,1675885260000,Tüm ihtiyaçlar gelmiş ama ÇADIR yok.
Kahramanmaraş,Dulkadiroğlu,Demirciler,49.96,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,,15,,109,6,,3,1675883820000,yardım gelmiş. çadır var.
Gaziantep,Nurdağı,Hisar,43.14,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05308720054,300,750,1000,200,,,1676209800000,"GUNCEL EKSİK: 70e yakın çadır ihtiyacı,kuru gıda////5 kişi kurtarıldı."
Gaziantep,Nurdağı,Tüllüce,46.25,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05468903411,150,,,50,,5,1676207700000,GUNCEL EKSIK: YOK
Gaziantep,Nurdağı,Toplamalar,53.31,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05444175050,200,,,125,,30,1676208720000,GUNCEL EKSIK: 30 ÇADIR
Gaziantep,Nurdağı,Naimler,45.60,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05438938044,,,,,,0,1675882800000,Yıkılan bina yok hasarlı binalar var.
Gaziantep,Islahiye,Kırıkçalı,67.98,"Barınma (Çadır, konteyner gibi)","Teknik yardım (Powerbank,el fen",,05358885750,,,,,,,,köyün nüfusu 500 çoğuu yaşlı kişiler. evlerin tamamı yıkık. 20 kadar bebek var. Gıda talepleri yok. Gıdayı şimdilik itfaiyeden alıyorlarmış. ÇADIR ihtiyacı var. Diğer ihtiyaçları karşılanmış.
