İl,İlçe,Köy,Merkeze uzaklık (km),Birincil Öncelik,İkincil,Üçüncül,Telefon,Çocuk,Kadın,Yetişkin,Yaşlı,Hane,Yıkılan,Bilgi Alınan Vakit,Ek
Hatay,Kırıkhan,Abalaklı,45.01,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,200,,250,30,,30,16/02/23 21:20,"GÜNCEL EKSİK: kuru gıda ve çadır   ////   YAKIT YOK, Çadır gerekli"
Hatay,Samandağ,YEŞİLYAZI,16.48,"Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,"Isınma (El sobası, battaniye)",05333827321,,,200,,,0,09/02/23 22:30,"Afad ekipleri gitmemiş, acil gıda yardımları isteniyor. "
Hatay,Defne,YAYLACIK,11.10,"Isınma (El sobası, battaniye)","Isınma (El sobası, battaniye)","Isınma (El sobası, battaniye)",05364728197,,,,,,,09/02/23 22:54,"var, şeker tansiyon ilacı, insülin ilacı ihtiyacı. Çocuklar için ateş düşürücü, şurup,ağrı kesici ihtiyacı var."
Hatay,Hassa,Yukarıbucak,65.56,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Kıyafet(Ayakkabı, çorap, iç çam",,30,,500,,,,12/02/23 15:00,"GÜNCEL EKSİK: Gıda ihtiyaçları var. çadır ve kıyafet ihtiyacı giderilmiş ///// önceki bilgi: Araç sıkıntısı bazen oluyor, muhtar merkezden çadır almaya gittiğinde araç konusunda yardımcı olmuşlar. Afad'dan yardıma gelinmiş ama çoğu enkazedeyi köylü çıkarmaya çalışmış. Binaların %80 i yıkılmış geri kalanlar da hasarlı. Kadın nüfusu yarı yarıya. Yaşlı nüfusu çok az çoğu da vefat etmiş"
Hatay,Samandağ,Vakıfköy,19.28,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",05324835738,30,50,65,30,,0,12/02/23 12:15,"!EKSİKLER: plastik tabak,çatal,kaşık,bıçak"
Hatay,Antakya,SARAYCIK,4.54,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,,,,,,,09/02/23 22:52,"Binalar hasarlı olduğundan, acil çadıra, battaniyeye ihtiyaç var. Köye defnedilen çok olduğu için sıkıntılar yaşanıyor su vs ihtiyacı var. Mazot yok. İlaç ihtiyaçları var ."
Hatay,Samandağ,YOĞUNOLUK,18.06,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",05324216388,,,1500,,,7,12/02/23 13:45,!!Tüm ihtiyaçlar gelmiş. Yalnızca ÇADIR gerekli
Hatay,Antakya,SAÇAKLI,17.22,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",05326760052,,,,,,0,09/02/23 22:50,"Çoğu hasarlı binalar olduğu için acil çadıra, gıdaya ve yakacak ürüne ihtiyaçları var. İlaç ihtiyaçları karşılanmış.Arabaları var ama mazot bulamıyorlar. "
Hatay,Samandağ,Uzunbağ Köyü,12.86,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",05383387400,1000,2500,2900,1000,,5,09/02/23 22:44,Çift şerit yolun tek şeridi yıkılmış. tek taraftan ulaşım sağlanıyor.  Fakat bölgeye ekip gönderilmesine rağmen can güvenliği sorunu yaşanmakta. Suriyeli yerleşik halk yardımı kabul etmemekte.
Hatay,Antakya,MELEKLİ,17.04,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)","Isınma (El sobası, battaniye)",,,,,,,5,09/02/23 22:49,İyi durumda olduklarını evlerin genelinde hasar olmadığını yakacak (kömür-odun) ve gıda ihtiyaçları olduklarını söylendi.
Hatay,Antakya,MANSURLU,6.65,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",05356010646,,,,,,0,09/02/23 22:47,"Acil olarak çadıra, gıdaya ihtiyaçları var. Su hala verilmemiş,ihtiyaçları var."
Hatay,Antakya,MADENBOYU,14.87,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,5,09/02/23 22:04,Acil olarak gıda-battaniye-mazot-içme suyuna ihtiyaçları var. Diyaliz hastaları varmış.
Hatay,Arsuz,Hacıahmetli,29.09,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05355910997,400,1600,2000,600,,4,09/02/23 22:13,edit:Afaddan yardım gelmemiş çadır ve gıda ihtiyacı var
Hatay,Samandağ,Tomruksuyu,11.34,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05324634953,1200,2000,2500,700,,0,12/02/23 12:39,"! EKSİKLER: gıda, sıvı sabun, çadır, jeneratör. yalnızca kıyafet yardımı gelmiş. kıyafete ihtiyaç yokmuş"
Gaziantep,Islahiye,Yukarıbilenler Köyü,69.05,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",05333025700,,,,,,0,09/02/23 22:35,
Hatay,Kırıkhan,Adalar Köyü,45.23,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,100,,270,150,,0,09/02/23 22:39,"HASTANEYE ERİŞİMLERİ YOK. EN YAKIN HASTANE ADANADA. Çadır, kuru gıda, çocuk bezi lazım."
Hatay,Samandağ,Tekebaşı,22.56,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be","Barınma (Çadır, konteyner gibi)",05355446125,4000,5000,6000,2000,,0,12/02/23 11:45,"yardımlar ulaşmış. EKSİKLER: çadır, ısınma için araç-gereç, mezar taşı yapabilmek için pirket veya o türde bir malzeme ihtiyacı var."
Hatay,Arsuz,GÜLCİHAN ARSUZ,34.25,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",05325148779,120,180,360,120,,0,09/02/23 21:42,"yapıların çoğunda hasar olmadığı için köye gelen misafir çok. o sebeple ekstra çadır, malzeme gerekli.  "
Hatay,Samandağ,Meydan,24.92,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",05352522000,1000,1800,2000,500,,0,12/02/23 11:45,"EKSİKLER: gıda, çadır, ısıtıcı, çocuk bezi ve çocuk maması acil ihtiyaç. Yeterli yardım ulaşmamış."
Gaziantep,Islahiye,Yolbaşı Köyü,69.29,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",05333025700,,,,30,,0,09/02/23 22:25,"Çadır ihtiyacı var insanlar evine girmeye korkuyor, ilçe merkezi sıkıntılı"
Hatay,Samandağ,Kuşalanı,17.84,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",05356504888,,,,,,15,09/02/23 22:22,"En önemli ihtiyaç gıda, çadır hayvanlar için yem. Kesinlikle çadır gitmesi lazım insanlar dışarda şu an!!!!"
Hatay,Samandağ,Karaçay,10.45,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05322628853,,,,,,5,09/02/23 22:09,
Hatay,Derekuyu,Arsuz,28.51,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05359561564,,,,,,,09/02/23 21:31,Toplam nüfus 750. Hasarlı binalar içine girilemeyecek durumda. Afad yardımı ulaşmamış ama kaymakamlıktan yardım gelmiş kuru gıda ve çadır ihtiyacı hala var.
Hatay,Samandağ,Fidanlı,13.76,"Gıda (ekmek,su,paketli gıda)",,,05322656033,,,,,,6,09/02/23 22:00,Gıda ihtiyacı
Hatay,Yayladağı,Yukarıpulluyazı Köyü,36.09,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam","Gıda (ekmek,su,paketli gıda)",05386701262,30,50,70,150,,0,09/02/23 21:48,"Mazot yok
Hatay'ın genelinde mazot, benzin, tüp sıkıntısı var.
Kıyafet ve un, şeker isteniyor.
Yetişkin kıyafeti isteniyor.
İç çamaşır ve ayakkabı isteniyor."
Hatay,Samandağ,Çubukçu,10.87,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)",05364691072,,,,,,0,09/02/23 21:47,Yakıt yok
Hatay,Yayladağı,Yukarıokçular Köyü,12.70,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be","Kıyafet(Ayakkabı, çorap, iç çam",05386701262,2000,1500,3200,800,,3,09/02/23 21:35, un istiyor yemek ve gıda istiyor 250 koli
Hatay,Samandağ,Çanakoluk,9.99,"Gıda (ekmek,su,paketli gıda)","Teknik yardım (Powerbank,el fen","Hijyen ve sağlık( Ped, bebek be",05383387400,,,,,,2,09/02/23 21:33,"Mazot eksiği, yem eksiği. 10 tane kronik hasta 2si diyalize bağlı"
Hatay,Yayladağı,Yoncakaya Köyü,22.29,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05383773605,350,300,500,250,,30,09/02/23 21:21,
Hatay,Antakya,Çamlıyayla,10.63,"Gıda (ekmek,su,paketli gıda)",,,05387432069,,,,,,0,09/02/23 21:20,"Yakıt sıkıntısı, yem sıkıntısı"
Kahramanmaraş,Dulkadiroğlu,Beşenli,40.01,"Isınma (El sobası, battaniye)","Kıyafet(Ayakkabı, çorap, iç çam","Barınma (Çadır, konteyner gibi)",,50,130,250,50,,10,09/02/23 21:28,
Kahramanmaraş,Dulkadiroğlu,Bulanık,33.50,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,2500,1500,3000,1000,,400,09/02/23 21:24,barınma sorunu acil. doktora ulaşım yetersiz
Kahramanmaraş,Dulkadiroğlu,Çatmayayla,20.48,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,100,400,800,300,,20,09/02/23 21:19,
Hatay,Yayladağı,Yalaz Köyü,30.26,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam","Hijyen ve sağlık( Ped, bebek be",05388171629,25,150,300,50,,0,09/02/23 21:11,
Hatay,Antakya,,5.99,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",05336427105,,,,400,,0,09/02/23 21:01,Geçimlerini hayvancılıkla sürdürdükleri için yem sıkıntısı çekilmektedir. Ayrıyeten yakıt sıkıntısı vardır
Kahramanmaraş,Dulkadiroğlu,Başdevrişli,30.69,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,100,150,300,45,,10,09/02/23 21:12,
Kahramanmaraş,Dulkadiroğlu,Boyalı,22.18,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,150,100,200,40,,0,09/02/23 21:09,
Hatay,Altınözü,Üçırmak Köyü,25.41,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be","Isınma (El sobası, battaniye)",,7,15,25,2,,0,09/02/23 20:55,"Çadır yetersiz çadır isteniyor.
Un isteniyor."
Hatay,Payas,Kozludere,62.53,"Barınma (Çadır, konteyner gibi)",,,05355443794,350,,,,,6,09/02/23 18:54,Sadece çadır lazım.
Kahramanmaraş,Dulkadiroğlu,Arslanbey,51.71,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,250,150,300,30,,60,09/02/23 21:05,
Kahramanmaraş,Dulkadiroğlu,Ağabeyli,25.96,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,60,125,250,45,,15,09/02/23 21:00,
Hatay,Kumlu,Doğuayrancı,38.51,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,50,,,5,,22,12/02/23 14:16,"GUNCEL EKSIK: ACİLL 20 adet çadır ve kuru gıda////Yardım gelmiş ama çocuk kıyafeti çıkmış içinden daha çok. Bizde çocuk pek yok, yazık oldu diyor. Acil ihtiyaçları gıda."
Hatay,Antakya,Batıayaz,22.86,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",05353362838,,,,,,0,09/02/23 20:52,
Kahramanmaraş,Dulkadiroğlu,Abbaslar,47.84,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,400,250,500,70,,40,09/02/23 20:17,bazı yollarda hasar mevcut
Hatay,Kumlu,Kaletepe,38.43,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,200,,,50,,6,09/02/23 19:27,Korkudan dışarda yatıyormuş insanlar onun için çadır olabilir dedi ama genel durumu iyi olan köylerden biri. 
Hatay,Yayladağı,Şakşak Köyü,25.63,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam","Barınma (Çadır, konteyner gibi)",05363627297,,,,,,0,09/02/23 20:46,Köyde hasar yok fakat merkezden köylere akrabalarına ve evlerle gelen çok kişi var bir evde çok kişi kalıyor.
Hatay,Kumlu,Akkuyu,34.31,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,300,,,35,,2,12/02/23 14:04,"GUNCEL EKSIK: 15 ÇADIR,ÇOCUK BOTU,KURU GIDA, TEMİZLİK MALZEMELERİ////Bir tır su gelmiş. En acil ısıtıcı, gıda ve çadır."
Hatay,Yayladağı,Sürütme Köyü,21.42,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam","Gıda (ekmek,su,paketli gıda)",05374580239,22,112,180,100,,0,09/02/23 20:34,"mazot yok
mama ve çocuklar için ihtiyaç olabilecek her şey, kıyafet, gıda isteniyor
ısıtıcı isteniyor"
Hatay,Kırıkhan,Kamberlikaya Köyü,45.49,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",,20,,260,20,,3,09/02/23 20:23,"Köyümüzün nüfusu ilçeden gelen akrabalarla 2 katı arttı. Evlerimizde hafif hasar var çatlaklar gibi. İki hafif yaralımız var. Çadır ve jeneratör lazım. edit: Çadır , odun ve kömür ihtiyaçları var"
Hatay,Yayladağı,Sebenoba,21.30,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)",,,,,,,0,09/02/23 20:24,
Hatay,Yayladağı,Olgunlar Köyü,26.26,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam","Hijyen ve sağlık( Ped, bebek be",,30,250,200,100,,3,09/02/23 20:12,"mazot  ihtiyacı var 
bir an önce yardım gelmesi isteniyor
ayakkabı ve kışlık kıyafet isteniyor"
Hatay,Kırıkhan,"Kangallar, Kırıkhan",33.07,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,,70,100,260,20,,0,09/02/23 19:43,"Yardım geldi bir kaç kez özel kurumlardan. Battaniye, çeşitli gıda, bisküvi, tatlı gibi ama kuru gıda gelmedi. İlçeden gelen akrabalar nedeniyle şu anda nüfusumuz 2 katı bu nedenle kuru gıda ihtiyacımız var. 
 Afad'a ve kaymakamlığa ulaşabiliyoruz. "
Kahramanmaraş,Elbistan,Kalealtı,48.71,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05414967848,,,,80,,150,12/02/23 15:32,"GÜNCEL EKSİK: sadece çadır isteniyor (150 adet)  ////  Çadır sadece cenaze sahiplerine verilmiş. Eksik var. Kayıp olan kişi - Bayram Celal, kurtarma amaçlı gitmiş."
Hatay,Kumlu,Hamam,40.51,,,,,,,,,,,09/02/23 20:07,"Çok yardım gelmiş, hiçbir ihtiyaçları yokmuş. Acelesi vardı sanırım diğer soruları sorma fırsatım olmadı."
Kahramanmaraş,Ekinözü,Kabaktepe,32.32,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,,,500,,,12,09/02/23 16:11,hasarlı bina sayısı tam bilinmiyor.
Hatay,Kumlu,Batıayrancı,35.91,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,300,,,30,,2,12/02/23 14:18,"GUNCEL EKSIK: Çadır, kuru gıda////18 kişi şehir merkezinde kaldıkları yerde hayatlarını yitirmiş, köyde değil."
Kahramanmaraş,Elbistan,İğde,47.30,,,,05442334040,,,,,,,12/02/23 14:51,"GÜNCEL EKSİK:  kuru gıda, yağ, çay ihtiyaçları var.   //// nüfus sayıları tam bilinmiyor. çok fazla yıkılan ve hasarlı yapı var."
Kahramanmaraş,Elbistan,Horhor,94.14,,,,05515956446,0,,9,4,,0,09/02/23 15:14,
Kahramanmaraş,Elbistan,Hasanalili,83.37,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",05322653370,10,,30,10,,50,09/02/23 15:02,vefat edenler bu köyde nüfusa kayıtlı ama antakyadalardı
Hatay,Kumlu,Muharrem,35.27,"Gıda (ekmek,su,paketli gıda)",,,,,,,,,0,12/02/23 14:14,GUNCEL EKSIK: YOK////Can ve mal kaybı olmayan bir köy ama gıda yardımına ihtiyaç var dedi muhtar. Hiç yardım ulaşmamış.ACİL! 5 gündür hiç yardım gitmemiş. Herkes aç diyor.
Kahramanmaraş,Elbistan,Güplüce,49.18,Diğer,"Barınma (Çadır, konteyner gibi)",,05389549381,15,,170,15,,0,12/02/23 14:46,"GÜNCEL EKSİK: (kuru gıdalar,yağ, bakliyat) ve kömür ihtiyacı ////   1. öncelik ihtiyaç odun kömür"
Hatay,Kumlu,Keli,41.04,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,5,09/02/23 19:41,Çadır acil ihtiyaç. Gıda olarak da kuru bakliyat.
Hatay,Kumlu,Kaletepe,61.01,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)",,380,,600,20,,,09/02/23 19:28,bizde hasar olmadı evler tek katlı olduğu için. ilçeden çok akrabalar geldi.  1000 olan nüfusumuz 2 katı arttı. 100 kadarı bebek. temel gıdaya çok ihtiyacımız var. giysi vb. ihtiyacımız yok. 
Hatay,Kumlu,Kırcaoğlu,38.51,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)",,,,,,,,15,12/02/23 14:10,GUNCEL EKSIK: YOK ////En büyük sıkıntıları su. Diğer ihtiyaçları dünden itibaren kaymakamlık tarafından karşılanmaya başlamış. Asıl yardımı Hatay merkeze yapın diye ekledi.
Hatay,Kumlu,Akpınar,42.10,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",Diğer,,,,,30,,40,09/02/23 19:12,"yoğunluk kıyafet, ciddi gıda eksikleri var."
Kahramanmaraş,Elbistan,Günaltı,83.08,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,6,,150,40,,1,12/02/23 14:40,"GÜNCEL EKSİK: gıda (kuru gıdalar,yağ, bakliyat) ve kömür ihtiyacı   ////   Enkaz altında olduklarını tahmin ettikleri 2 kişi merkezde. Vefat eden kişiler buranın nüfusuna kayıtlı fakat farklı şehirlerde."
Hatay,Yayladağı,KULAÇ,32.29,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,05366979583,150,,100,200,,61,09/02/23 18:55,GIDA HİÇ YOK. (ACİL)
Kahramanmaraş,Pazarcık,Sarıerik,53.85,"Barınma (Çadır, konteyner gibi)",Diğer,"Isınma (El sobası, battaniye)",,20,,30,15,,45,12/02/23 19:51,"GÜNCEL EKSİK: Çadır, powerbank   //// TÜP YARDIMI, ÇADIR, ENGELİLER TUVALET İHTİYACINI GİDEREMİYOR, 200 KÜÇÜKBAŞIN YEMİ YOK."
Kahramanmaraş,Elbistan,Gücük,72.14,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",05368704861,5,,40,30,,3,12/02/23 15:29,"GÜNCEL EKSİK: odun, kömür ve çadır (15 adet) ihtiyaçları var   ////   3. öncelik ihtiyaç odun"
Kahramanmaraş,Elbistan,Büyükyapalak,70.79,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,,,,,,,0,09/02/23 18:47,"Köy nüfusuna yetecek kadar çadır henüz gelmemiş, özellikLe engeliler(yatalak olanlar) için acil çadır istiyorlar. Tansiyon, şeker ilacı ve ağrı kesici ihtiyaçları var. Araçlar var ama mazotları bitmiş hiçbir şekilde ulaşamıyorlarmış."
Kahramanmaraş,Elbistan,Bahçelievler,57.38,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,05325718203,,,,,,4,12/02/23 14:15,"GÜNCEL EKSİK: kömür ve çadır ihtiyaçları var    ////  Yardım gitmiş fakat, çadır, kömür, odun ihtiyaçları var. Onun dışında araçları var ama mazot sıkıntısı çekiyorlar."
Kahramanmaraş,Elbistan,Atmalıkaşanlı,85.35,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",Diğer,,,,,,,9,12/02/23 14:11,"GÜNCEL EKSİK: Gıda,kömür,odun ve acil çadır ihtiyaçları var   ////   YOL AÇILMIŞ AMA KULLANILMASI ZOR OLUYORMUŞ. Acil olarak ihtiyaçları, araç ve çadır. Onun dışında tüp, kömür, odun,  hayvan yemi, şeker tansiyon ilaçları,hasta (yetişkin) bezi ve su ihtiyaçları var."
Kahramanmaraş,Elbistan,Akören,61.00,"Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,"Isınma (El sobası, battaniye)",05464136649,,,,,,10,12/02/23 13:55,"GÜNCEL: ihtiyaç yok yardım gitmiş    ////   Odun,kömür gibi ısınma ihtiyaçları karşılanmış. Gıda ve tüp ihtiyaçları var. Hayvanlar için yem ihtiyacı var. Çocuklar hastalanmış, şurup, ilac gibi ihtiyaçlar lazım."
Kahramanmaraş,Elbistan,Gökçek,78.16,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,100,,260,40,,0,09/02/23 14:21,köyde vefat eden kişiler nüfus olarak buraya kayıtlı fakat vefat ettikleri yer merkez.
Kahramanmaraş,Elbistan,Ağlıca,59.69,"Barınma (Çadır, konteyner gibi)",,,,,,,,,0,12/02/23 13:40,"GÜNCEL EKSİK: Yardım gitmiş fakat gıda ihtiyaçları var   ////  Herhangi bir sıkıntıları kayıpları yokmuş,birkaç binada çatlak vs varmış. Gıda, hijyen,çadır gibi malzemeler gelmiş. Fakat çadır ihtiyaçları ve hayvanları için yem ihtiyaçları var."
Kahramanmaraş,Elbistan,Beyyurdu,87.03,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be",,,,,,,2,12/02/23 14:23,"GÜNCEL EKSİK: Yardım gitmiş, gıda (çay-şeker-zeytin-peynir...) ihtiyaçları var   ////  Depremden çok hava koşullarından çok etkilendiklerini belirttiler. Hayvanlarının bu yüzden telef olduğu söylendi. Hayvanlar için yeme ihtiyaç varmış. Çadır, ısınma ve gıda öncelikli ihtiyaçlarıdır."
Kahramanmaraş,Elbistan,Fakıoğlu,83.56,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam","Barınma (Çadır, konteyner gibi)",,5,,55,10,,1,12/02/23 14:44,"GÜNCEL EKSİK: kuru gıda, hijyen malzemeleri ve bir adet çadır ihtiyacı var"
Kahramanmaraş,Elbistan,Beştepe,80.75,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,,,,09/02/23 17:57,"Yıkılan binaları olmuş fakat içleri boş olduğu için sıkıntı olmamış, hasarlı binalar varmış. Yardım gelmiş ama çadıra, kurubakliyat, çay,şeker gibi ihtiyaçları varmış."
Kahramanmaraş,Elbistan,Doğan,62.45,Diğer,Diğer,,05422322360,400,,800,100,,1,12/02/23 14:33,GÜNCEL: ihtiyaç yok    ////   1. öncelik ihtiyaç kömür - 2. öncelik ihtiyaç odun
Kahramanmaraş,Dulkadiroğlu,Göllü,24.97,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",05379869383,50,350,600,50,,0,16/02/23 14:40,"GÜNCEL EKSİK: kuru gıda eksik, sağlık taraması yapıldı    //////   Odun kömür ve Çadır yardımı istiyoruz acil"
Kahramanmaraş,Dulkadiroğlu,Gafarlı,28.69,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",05379869383,20,40,60,25,,0,16/02/23 14:33,"GÜNCEL EKSİK: 10 çadır ve kömür gerekli. insülin,tansiyon astım hastaları var   /////   Çadır lazım acil, gıda ve su yardımı lazım"
Kahramanmaraş,Elbistan,Dervişçimli,82.15,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",Diğer,,5,,14,1,,0,12/02/23 15:28,"GÜNCEL EKSİK:  kömür,odun,tüp,yağ,un,bulgur ve temizlik malzemesi(deterjan..) ihtiyacı var    ////   ihtiyaç duyulan önemli ihtiyaçtan biri de kömür"
Kahramanmaraş,Dulkadiroğlu,Hacıeyüplü Köyü,26.36,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",05318212122,20,50,80,20,,6,16/02/23 14:45,GÜNCEL: eksik yok. sağlık taraması yapıldı
Kahramanmaraş,Dulkadiroğlu,Kabasakal Köyü,23.09,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,10,40,70,10,,4,09/02/23 17:59,Köy yolu kapalı Giriş Çıkışlar yok Muhtar vefat etmiş. Köye yardım hiç gitmemiş. Acil Durumda köy
Kahramanmaraş,Dulkadiroğlu,Elmalar Köyü,36.28,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,,1500,3000,4500,1500,,100,16/02/23 14:25,"GÜNCEL EKSİK: 100-150 çadır gerekli. sağlık taraması yapıldı    //////   nüfus 7000. bir bölüme su gitmiyor , evlerin %85i oturulmaz durumda."
Kahramanmaraş,Elbistan,Balıkçıl,60.73,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",05438701104,,,,,,0,12/02/23 14:19,"GÜNCEL EKSİK: Çadır hiç gitmemiş. Yardım gitmiş ama eksik gıda,odun,kömür ihtiyaçları var.   /////   Hasarlı binalar varmış, gıda-çadır-ısınma ihtiyaçları var, şeker hastası bir çocuğun özel kullandığı mama ya da ilaç ihtiyacı var."
